C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_256.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_256.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_256.jpg, 0, 0, 0, 7.86017E-05
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_361.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_361.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_361.jpg, 0, 0, 0, 7.771568E-05
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_462.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_462.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_462.jpg, 0, 0, 0, 7.873007E-05
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_566.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_566.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_566.jpg, 0, 0, 0, 7.856265E-05
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_670.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_670.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_670.jpg, 0, 0.2558742, 0, 0.1919742
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_775.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_775.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_775.jpg, 0, 0.6257874, 0, 0.8433062
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_878.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_878.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_878.jpg, 0, 0.9182943, 0, 1.803923
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_33_986.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_33_986.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_33_986.jpg, 0, 0.957874, 0, 2.955011
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_089.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_089.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_089.jpg, 0, 0.6495148, 0, 3.858687
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_190.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_190.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_190.jpg, 0, 0.3581292, 0, 4.390301
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_297.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_297.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_297.jpg, 0, 0, 0, 4.545834
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_401.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_401.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_401.jpg, 0, 0.2961315, 0, 4.704912
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_504.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_504.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_504.jpg, -0.08675762, 0.5867217, 0, 5.222504
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_606.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_606.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_606.jpg, -0.3930636, 0.8930279, 0, 6.066002
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_709.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_709.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_709.jpg, -0.6886833, 1, 0, 7.132551
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_810.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_810.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_810.jpg, -0.6593991, 1, 0, 8.203141
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_34_914.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_34_914.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_34_914.jpg, -0.3022977, 1, 0, 9.571126
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_016.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_016.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_016.jpg, 0, 1, 0, 10.67293
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_117.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_117.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_117.jpg, 0, 1, 0, 11.6039
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_223.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_223.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_223.jpg, 0, 1, 0, 12.82488
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_328.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_328.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_328.jpg, 0, 1, 0, 13.93595
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_429.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_429.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_429.jpg, -0.1440468, 1, 0, 14.96493
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_534.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_534.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_534.jpg, -0.5070949, 1, 0, 16.09077
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_639.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_639.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_639.jpg, -0.461502, 1, 0, 17.16233
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_739.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_739.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_739.jpg, -0.1589343, 1, 0, 18.06817
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_843.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_843.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_843.jpg, 0, 1, 0, 19.21834
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_35_946.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_35_946.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_35_946.jpg, 0, 1, 0, 20.11347
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_052.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_052.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_052.jpg, 0, 1, 0, 21.34114
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_159.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_159.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_159.jpg, 0, 1, 0, 22.38476
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_264.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_264.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_264.jpg, 0, 1, 0, 23.34519
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_368.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_368.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_368.jpg, -0.277563, 1, 0, 24.28959
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_473.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_473.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_473.jpg, -0.5462699, 1, 0, 25.22372
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_575.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_575.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_575.jpg, -0.2400362, 1, 0, 26.15886
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_677.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_677.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_677.jpg, 0, 1, 0, 27.09519
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_784.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_784.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_784.jpg, 0, 1, 0, 28.023
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_36_892.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_36_892.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_36_892.jpg, 0, 1, 0, 29.13256
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_000.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_000.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_000.jpg, 0, 1, 0, 30.04774
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_104.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_104.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_104.jpg, -0.1078008, 1, 0, 30.18742
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_211.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_211.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_211.jpg, -0.3460797, 1, 0, 30.16512
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_316.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_316.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_316.jpg, 0, 1, 0, 30.18834
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_416.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_416.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_416.jpg, 0, 1, 0, 30.19
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_522.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_522.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_522.jpg, -0.1454748, 1, 0, 30.18631
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_626.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_626.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_626.jpg, -0.4360479, 1, 0, 30.15369
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_729.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_729.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_729.jpg, -0.2048838, 1, 0, 30.19165
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_837.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_837.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_837.jpg, 0, 1, 0, 30.18911
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_37_945.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_37_945.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_37_945.jpg, 0, 1, 0, 30.19019
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_048.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_048.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_048.jpg, 0, 1, 0, 30.19031
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_154.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_154.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_154.jpg, 0, 1, 0, 30.1903
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_257.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_257.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_257.jpg, 0, 1, 0, 30.19029
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_367.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_367.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_367.jpg, -0.2979738, 1, 0, 30.16833
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_467.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_467.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_467.jpg, -0.4767741, 1, 0, 30.1518
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_573.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_573.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_573.jpg, -0.1308795, 1, 0, 30.19312
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_681.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_681.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_681.jpg, 0, 1, 0, 30.18901
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_785.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_785.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_785.jpg, 0, 1, 0, 30.19017
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_885.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_885.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_885.jpg, 0, 1, 0, 30.1903
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_38_997.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_38_997.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_38_997.jpg, 0, 1, 0, 30.19032
C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\center_2021_12_02_20_39_39_107.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\left_2021_12_02_20_39_39_107.jpg, C:\Users\aniru\OneDrive\Desktop\Self Driving Car Proj_Infoproject\Data\IMG\right_2021_12_02_20_39_39_107.jpg, 0, 1, 0, 30.19059
